test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim
LIMMA_tests	0	0.2450638792102207	0	0.7549361207897793	0	NA	0	0.01	sim2
ROSACE_tests	0.19877219180355069	0.04629168740666999	0.1644267463082794	0.5905093744814999	0	0.4527181361352215	0.8111035883547733	0.05	sim2
SLR_tests	0	0.2450638792102207	0	0.7549361207897793	0	NA	0	0.05	sim2
ENRICH2_tests	0.13356562137049943	0.11149825783972124	0.12062385929981748	0.6343122614899619	0	0.47454308093994774	0.5450236966824645	0.05	sim2
EDGER_tests	0.00846192135390741	0.23660195785631324	1.6592002654720425e-4	0.7547702007632321	0	0.01923076923076923	0.03452945159106296	0.05	sim2
LIMMA_tests	0.05574912891986063	0.18931475029036005	0.00282064045130247	0.7521154803384769	0	0.04815864022662889	0.2274881516587678	0.05	sim2
ROSACE_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0	sim3
SLR_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0	sim3
ENRICH2_tests	9.955201592832257e-4	0.24771859963497592	6.63680106188817e-4	0.750622200099552	0	0.4	0.00400266844563042	0	sim3
EDGER_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0	sim3
LIMMA_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0	sim3
ROSACE_tests	0.16708146673303467	0.08163265306122448	0.07217521154803384	0.679110668657707	0	0.30166435506241335	0.6717811874583055	0.005	sim3
SLR_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.005	sim3
ENRICH2_tests	0.09888833582213372	0.14982578397212545	0.06835905093744815	0.6829268292682927	0	0.4087301587301587	0.3975983989326217	0.005	sim3
EDGER_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.005	sim3
LIMMA_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.005	sim3
ROSACE_tests	0.17803218848515015	0.070681931309109	0.08943089430894309	0.6618549858967977	0	0.33436724565756826	0.7158105403602402	0.01	sim3
SLR_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.01	sim3
ENRICH2_tests	0.10834577733532436	0.14036834245893481	0.07731873237099718	0.6739671478347437	0	0.41644325290437895	0.43562374916611074	0.01	sim3
EDGER_tests	4.977600796416127e-4	0.24821635971461756	0	0.7512858802057408	0	0	0.00200133422281521	0.01	sim3
LIMMA_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.01	sim3
ROSACE_tests	0.20109507217521155	0.04761904761904761	0.1647585863613738	0.586527293844367	0	0.45034013605442175	0.808539026017345	0.05	sim3
SLR_tests	0	0.24871411979425917	0	0.7512858802057408	0	NA	0	0.05	sim3
ENRICH2_tests	0.13190642110502737	0.11680769868923178	0.11531441845030696	0.6359714617554338	0	0.4664429530201343	0.5303535690460307	0.05	sim3
EDGER_tests	0.00580720092915214	0.242906918865107	0	0.7512858802057408	0	0	0.02334889926617745	0.05	sim3
LIMMA_tests	0.04977600796416127	0.19893811183009788	0.00215696034511365	0.7491289198606271	0	0.0415335463258786	0.200133422281521	0.05	sim3
ROSACE_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0	sim4
SLR_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0	sim4
ENRICH2_tests	9.955201592832257e-4	0.2384270781483325	6.63680106188817e-4	0.7599137215861954	0	0.4	0.00415800415800415	0	sim4
EDGER_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0	sim4
LIMMA_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0	sim4
ROSACE_tests	0.1528123444499751	0.08661025385764062	0.06205408992865439	0.6985233117637298	0	0.2888030888030888	0.6382536382536382	0.005	sim4
SLR_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0.005	sim4
ENRICH2_tests	0.0975609756097561	0.14186162269785962	0.06620209059233449	0.6943753111000498	0	0.4042553191489362	0.4074844074844075	0.005	sim4
EDGER_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0.005	sim4
LIMMA_tests	0.00945744151319064	0.22996515679442509	0	0.7605774016923843	0	0	0.03950103950103949	0.005	sim4
ROSACE_tests	0.1647585863613738	0.0746640119462419	0.08445329351252696	0.6761241081798574	0	0.33888149134487355	0.6881496881496881	0.01	sim4
SLR_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0.01	sim4
ENRICH2_tests	0.10419777667164427	0.13522482163597146	0.07482993197278912	0.6857474697195951	0	0.41797961075069506	0.4352044352044352	0.01	sim4
EDGER_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0.01	sim4
LIMMA_tests	0.01775344284055085	0.2216691554670649	0	0.7605774016923843	0	0	0.07415107415107416	0.01	sim4
ROSACE_tests	0.18997843039654885	0.04944416791106686	0.1647585863613738	0.5958188153310104	0	0.4644527595884003	0.7934857934857935	0.05	sim4
SLR_tests	0	0.23942259830761572	0	0.7605774016923843	0	NA	0	0.05	sim4
ENRICH2_tests	0.1247718599634976	0.11465073834411814	0.10718433714949396	0.6533930645428904	0	0.4620886981402003	0.5211365211365211	0.05	sim4
EDGER_tests	0.00680272108843537	0.23261987721918032	0	0.7605774016923843	0	0	0.02841302841302841	0.05	sim4
LIMMA_tests	0.05508544881367181	0.18433714949394392	0.00232288037166085	0.7582545213207235	0	0.04046242774566473	0.2300762300762301	0.05	sim4
ROSACE_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0	sim5
SLR_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0	sim5
ENRICH2_tests	9.955201592832257e-4	0.2540235606437697	3.318400530944085e-4	0.7446490791438527	0	0.25	0.00390370852309694	0	sim5
EDGER_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0	sim5
LIMMA_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0	sim5
ROSACE_tests	0.17272274763563963	0.0822963331674133	0.06404513024722083	0.6809357889497263	0	0.2704975473020322	0.6772934287573196	0.005	sim5
SLR_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0.005	sim5
ENRICH2_tests	0.10486145677783308	0.15015762402521984	0.06122448979591836	0.6837564294010287	0	0.36863136863136864	0.41119063109954457	0.005	sim5
EDGER_tests	0.00331840053094408	0.25170068027210885	0	0.7449809191969471	0	0	0.01301236174365647	0.005	sim5
LIMMA_tests	0.02687904430064709	0.22814003650240583	0	0.7449809191969471	0	0	0.10540013012361744	0.005	sim5
ROSACE_tests	0.1835075493612079	0.07151153144184504	0.08544881367181019	0.6595321055251369	0	0.31770512029611353	0.719583604424203	0.01	sim5
SLR_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0.01	sim5
ENRICH2_tests	0.11481665837066532	0.1402024224323876	0.0703500912560146	0.6746308279409324	0	0.3799283154121864	0.450227716330514	0.01	sim5
EDGER_tests	0.00680272108843537	0.24821635971461756	0	0.7449809191969471	0	0	0.02667534157449577	0.01	sim5
LIMMA_tests	0.03782976605276256	0.21718931475029035	3.318400530944085e-4	0.7446490791438527	0	0.00869565217391304	0.1483409238776838	0.01	sim5
ROSACE_tests	0.20507715281234443	0.04994192799070848	0.1639289862286378	0.5810519329683093	0	0.4442446043165468	0.8041639557579702	0.05	sim5
SLR_tests	0	0.2550190808030529	0	0.7449809191969471	0	NA	0	0.05	sim5
ENRICH2_tests	0.14152978264476523	0.1134892981582877	0.10220673635307782	0.6427741828438692	0	0.4193328795098707	0.5549772283669486	0.05	sim5
EDGER_tests	0.02820640451302472	0.2268126762900282	0.00149328023892483	0.7434876389580223	0	0.05027932960893855	0.11060507482108003	0.05	sim5
LIMMA_tests	0.07980753276920524	0.1752115480338477	0.00547536087605774	0.7395055583208894	0	0.0642023346303502	0.3129472999349382	0.05	sim5
ROSACE_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0	sim6
SLR_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0	sim6
ENRICH2_tests	6.63680106188817e-4	0.23958851833416292	3.318400530944085e-4	0.7594159615065539	0	0.33333333333333337	0.00276243093922651	0	sim6
EDGER_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0	sim6
LIMMA_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0	sim6
ROSACE_tests	0.15331010452961671	0.08694209391073503	0.06105856976937116	0.6986892317902771	0	0.2848297213622291	0.638121546961326	0.005	sim6
SLR_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0.005	sim6
ENRICH2_tests	0.09689729550356728	0.14335490293678446	0.0585697693711631	0.7011780321884852	0	0.3767342582710779	0.40331491712707185	0.005	sim6
EDGER_tests	0.00663680106188817	0.23361539737846357	1.6592002654720425e-4	0.759581881533101	0	0.02439024390243902	0.0276243093922652	0.005	sim6
LIMMA_tests	0.0315248050439688	0.20872739339638297	0.00132736021237763	0.7584204413472706	0	0.04040404040404041	0.13121546961325967	0.005	sim6
ROSACE_tests	0.16674962667994028	0.07350257176041149	0.07997345279575245	0.6797743487638958	0	0.324142568930733	0.694060773480663	0.01	sim6
SLR_tests	0	0.24025219844035176	0	0.7597478015596483	0	NA	0	0.01	sim6
ENRICH2_tests	0.10370001659200266	0.1365521818483491	0.06752945080471214	0.6922183507549361	0	0.39437984496124034	0.4316298342541437	0.01	sim6
EDGER_tests	0.00945744151319064	0.23079475692716112	1.6592002654720425e-4	0.759581881533101	0	0.01724137931034483	0.0393646408839779	0.01	sim6
LIMMA_tests	0.04048448647751784	0.1997677119628339	0.00199104031856645	0.7577567612410818	0	0.046875	0.1685082872928177	0.01	sim6
ROSACE_tests	0.1919694707151153	0.04828272772523644	0.16094242575078813	0.5988053758088602	0	0.45604137282557594	0.7990331491712708	0.05	sim6
SLR_tests	0	0.24025219844035176	1.6592002654720425e-4	0.759581881533101	0	1	0	0.05	sim6
ENRICH2_tests	0.12211713953874231	0.11813505890160944	0.09706321553011447	0.6626845860295337	0	0.4428463285389857	0.5082872928176796	0.05	sim6
EDGER_tests	0.02405840384934461	0.21619379459100713	9.955201592832257e-4	0.758752281400365	0	0.03973509933774834	0.10013812154696132	0.05	sim6
LIMMA_tests	0.07682097229135557	0.1634312261489962	0.008130081300813	0.7516177202588352	0	0.095703125	0.3197513812154696	0.05	sim6
ROSACE_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0	sim7
SLR_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0	sim7
ENRICH2_tests	6.63680106188817e-4	0.2540235606437697	6.63680106188817e-4	0.7446490791438527	0	0.5	0.00260586319218241	0	sim7
EDGER_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0	sim7
LIMMA_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0	sim7
ROSACE_tests	0.1717272274763564	0.08296001327360213	0.0703500912560146	0.6749626679940269	0	0.29061000685400956	0.6742671009771988	0.005	sim7
SLR_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0.005	sim7
ENRICH2_tests	0.10635473701675792	0.1483325037332006	0.0660361705657873	0.6792765886842542	0	0.38306063522617906	0.4175895765472313	0.005	sim7
EDGER_tests	1.6592002654720425e-4	0.2545213207234113	0	0.7453127592500415	0	0	6.514657980456026e-4	0.005	sim7
LIMMA_tests	0.03384768541562966	0.2208395553343289	4.977600796416127e-4	0.7448149991703998	0	0.0144927536231884	0.13289902280130292	0.005	sim7
ROSACE_tests	0.18234610917537747	0.07234113157458105	0.09009457441513193	0.6552181848349096	0	0.33069427527405604	0.7159609120521173	0.01	sim7
SLR_tests	0	0.2546872407499585	0	0.7453127592500415	0	NA	0	0.01	sim7
ENRICH2_tests	0.11465073834411814	0.1400365024058404	0.07698689231790277	0.6683258669321387	0	0.4017316017316017	0.4501628664495114	0.01	sim7
EDGER_tests	3.318400530944085e-4	0.25435540069686413	0	0.7453127592500415	0	0	0.0013029315960912	0.01	sim7
LIMMA_tests	0.04363696698191471	0.2110502737680438	9.955201592832257e-4	0.7443172390907583	0	0.02230483271375464	0.17133550488599347	0.01	sim7
ROSACE_tests	0.20889331342293016	0.04579392732702837	0.16492450638792103	0.5803882528621205	0	0.4411895250776742	0.8201954397394138	0.05	sim7
SLR_tests	0	0.2546872407499585	1.6592002654720425e-4	0.7451468392234942	0	1	0	0.05	sim7
ENRICH2_tests	0.13920690227310437	0.11548033847685416	0.11382113821138212	0.6314916210386594	0	0.4498360655737705	0.5465798045602606	0.05	sim7
EDGER_tests	0.00895968143354902	0.2457275593164095	0	0.7453127592500415	0	0	0.03517915309446254	0.05	sim7
LIMMA_tests	0.08478513356562137	0.16990210718433715	0.0079641612742658	0.7373485979757757	0	0.08586762075134169	0.3328990228013029	0.05	sim7
ROSACE_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0	sim8
SLR_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0	sim8
ENRICH2_tests	8.296001327360213e-4	0.25933300149328026	0.00116144018583042	0.7386759581881533	0	0.5833333333333334	0.00318877551020408	0	sim8
EDGER_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0	sim8
LIMMA_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0	sim8
ROSACE_tests	0.17620706819313092	0.08395553343288535	0.06487473037995686	0.6749626679940269	0	0.26909841706813487	0.6772959183673469	0.005	sim8
SLR_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0.005	sim8
ENRICH2_tests	0.109673137547702	0.15048946407831426	0.06404513024722083	0.6757922681267629	0	0.36867239732569246	0.4215561224489795	0.005	sim8
EDGER_tests	0.00182512029201924	0.25833748133399703	0	0.7398373983739838	0	0	0.00701530612244897	0.005	sim8
LIMMA_tests	0.01708976273436203	0.24307283889165424	1.6592002654720425e-4	0.7396714783474365	0	0.00961538461538461	0.06568877551020408	0.005	sim8
ROSACE_tests	0.1866600298656048	0.07350257176041149	0.08345777335324374	0.65637962502074	0	0.30896805896805896	0.7174744897959183	0.01	sim8
SLR_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0.01	sim8
ENRICH2_tests	0.11813505890160944	0.14202754272440685	0.07250705160112826	0.6673303467728555	0	0.3803307223672759	0.4540816326530612	0.01	sim8
EDGER_tests	0.00331840053094408	0.25684420109507217	0	0.7398373983739838	0	0	0.01275510204081632	0.01	sim8
LIMMA_tests	0.03285216525634644	0.22731043636966983	8.296001327360213e-4	0.7390077982412477	0	0.02463054187192118	0.12627551020408162	0.01	sim8
ROSACE_tests	0.21370499419279904	0.04645760743321719	0.16094242575078813	0.5788949726231957	0	0.4295837023914969	0.8214285714285715	0.05	sim8
SLR_tests	0	0.2601626016260163	0	0.7398373983739838	0	NA	0	0.05	sim8
ENRICH2_tests	0.13904098224655717	0.1211216193794591	0.1051932968309275	0.6346441015430563	0	0.4307065217391304	0.534438775510204	0.05	sim8
EDGER_tests	0.01924672307947569	0.24091587854654056	8.296001327360213e-4	0.7390077982412477	0	0.04132231404958678	0.0739795918367347	0.05	sim8
LIMMA_tests	0.07648913223826116	0.1836734693877551	0.00497760079641612	0.7348597975775676	0	0.06109979633401221	0.2940051020408163	0.05	sim8
ROSACE_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0	sim9
SLR_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0	sim9
ENRICH2_tests	8.296001327360213e-4	0.23992035838725737	0.00132736021237763	0.757922681267629	0	0.6153846153846153	0.00344589937973811	0	sim9
EDGER_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0	sim9
LIMMA_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0	sim9
ROSACE_tests	0.16127426580388252	0.07947569271611084	0.06487473037995686	0.6943753111000498	0	0.2868672046955246	0.6698828394210888	0.005	sim9
SLR_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.005	sim9
ENRICH2_tests	0.10452961672473868	0.1362203417952547	0.06869089099054256	0.690559150489464	0	0.396551724137931	0.4341833218470021	0.005	sim9
EDGER_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.005	sim9
LIMMA_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.005	sim9
ROSACE_tests	0.17288866766218683	0.06786129085780654	0.08694209391073503	0.6723079475692716	0	0.33461047254150705	0.7181254307374225	0.01	sim9
SLR_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.01	sim9
ENRICH2_tests	0.11299153807864608	0.12775842044134728	0.07765057242409158	0.6815994690559151	0	0.40731070496083555	0.4693314955203308	0.01	sim9
EDGER_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.01	sim9
LIMMA_tests	0.00829600132736021	0.23245395719263315	0	0.7592500414800066	0	0	0.03445899379738112	0.01	sim9
ROSACE_tests	0.19744483159117304	0.04330512692882031	0.1647585863613738	0.5944914551186328	0	0.4548786074209803	0.8201240523776705	0.05	sim9
SLR_tests	0	0.24074995851999337	0	0.7592500414800066	0	NA	0	0.05	sim9
ENRICH2_tests	0.1320723411315746	0.1086776173884188	0.10635473701675792	0.6528953044632487	0	0.4460681976339596	0.5485871812543074	0.05	sim9
EDGER_tests	0.00597312095569935	0.234776837564294	0	0.7592500414800066	0	0	0.0248104755341144	0.05	sim9
LIMMA_tests	0.05425584868093579	0.18649410983905756	0.00265472042475526	0.7565953210552514	0	0.04664723032069971	0.2253618194348725	0.05	sim9
