test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim
ENRICH2_tests	0.17746177872760152	0.01849416406378432	0.14778891994081866	0.6562551372677955	0	0.4543846348243619	0.9056208053691276	0.05	sim3
EDGER_tests	0.0406871609403255	0.15526878185106033	0.00600032878513891	0.7980437284234753	0	0.12852112676056338	0.20763422818791943	0.05	sim3
LIMMA_tests	0.10586881472957424	0.0900871280618116	0.04257767548906789	0.7614663817195463	0	0.2868217054263566	0.5402684563758389	0.05	sim3
ROSACE_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4
SLR_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4
ENRICH2_tests	0.00394542166694065	0.1975176722012165	7.397665625513727e-4	0.7977971395692914	0	0.15789473684210523	0.01958384332925336	0	sim4
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4
LIMMA_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0	sim4
ROSACE_tests	0.18025645240835111	0.02120664145980601	0.08893638007562059	0.7096005260562223	0	0.33038167938931295	0.8947368421052632	0.005	sim4
SLR_tests	8.21962847279303e-5	0.2013808975834292	0	0.7985369061318428	0	0	4.079967360261118e-4	0.005	sim4
ENRICH2_tests	0.16513233601841196	0.03633075784974519	0.08663488410323854	0.7119020220286043	0	0.3441070845576233	0.8196654426764586	0.005	sim4
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.005	sim4
LIMMA_tests	0.07956600361663653	0.12189709025152064	0.00509616965313167	0.7934407364787112	0	0.06019417475728154	0.3949408404732762	0.005	sim4
ROSACE_tests	0.18379089265165213	0.01767220121650501	0.1074305441394049	0.6911063619924379	0	0.3688964154671182	0.912280701754386	0.01	sim4
SLR_tests	8.21962847279303e-5	0.2013808975834292	0	0.7985369061318428	0	0	4.079967360261118e-4	0.01	sim4
ENRICH2_tests	0.16965313167844814	0.03180996218970902	0.09879993424297222	0.6997369718888706	0	0.36803429271279847	0.8421052631578948	0.01	sim4
EDGER_tests	0	0.20146309386815717	0	0.7985369061318428	0	NA	0	0.01	sim4
LIMMA_tests	0.08975834292289989	0.11170475094525728	0.00846621732697682	0.790070688804866	0	0.08619246861924686	0.4455324357405141	0.01	sim4
ROSACE_tests	0.1920927174091731	0.00937037645898405	0.180420844977807	0.6181160611540358	0	0.4843336275375111	0.9534883720930232	0.05	sim4
SLR_tests	2.4658885418379087e-4	0.20121650501397337	0	0.7985369061318428	0	0	0.00122399020807833	0.05	sim4
ENRICH2_tests	0.1809140226861746	0.02054907118198257	0.14219957257931942	0.6563373335525234	0	0.4400915797506996	0.898000815993472	0.05	sim4
EDGER_tests	0.07315469340785796	0.1283084004602992	0.01586388295249054	0.7826730231793523	0	0.17820867959372114	0.3631170950632394	0.05	sim4
LIMMA_tests	0.12000657570277824	0.08145651816537892	0.0469340785796482	0.7516028275521947	0	0.28114229443623834	0.5956752345981232	0.05	sim4
ROSACE_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5
SLR_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5
ENRICH2_tests	0.00410981423639651	0.1923393062633569	2.4658885418379087e-4	0.8033042906460628	0	0.05660377358490565	0.02092050209205021	0	sim5
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5
LIMMA_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0	sim5
ROSACE_tests	0.1738451421995726	0.02260397830018083	0.09049810948545126	0.7130527700147953	0	0.34235074626865675	0.8849372384937239	0.005	sim5
SLR_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.005	sim5
ENRICH2_tests	0.15987177379582443	0.03657734670392898	0.08827880979779713	0.7152720697024495	0	0.35574693607154684	0.8138075313807531	0.005	sim5
EDGER_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.005	sim5
LIMMA_tests	0.08096334045701134	0.11548578004274208	0.00484958079894788	0.7987012987012987	0	0.05651340996168583	0.4121338912133891	0.005	sim5
ROSACE_tests	0.1782837415748808	0.01816537892487259	0.10973204011178694	0.6938188393884597	0	0.3809931506849315	0.907531380753138	0.01	sim5
SLR_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.01	sim5
ENRICH2_tests	0.1643925694558606	0.03205655104389281	0.09797797139569292	0.7055729081045536	0	0.3734335839598998	0.8368200836820083	0.01	sim5
EDGER_tests	0.02120664145980601	0.1752424790399474	2.4658885418379087e-4	0.8033042906460628	0	0.01149425287356321	0.10794979079497909	0.01	sim5
LIMMA_tests	0.09074469833963504	0.10570442216011836	0.00838402104224889	0.7951668584579977	0	0.08457711442786069	0.46192468619246857	0.01	sim5
ROSACE_tests	0.187489725464409	0.0089593950353444	0.18050304126253497	0.6230478382377117	0	0.49050703596158146	0.9543933054393304	0.05	sim5
SLR_tests	0	0.1964491204997534	0	0.8035508795002466	0	NA	0	0.05	sim5
ENRICH2_tests	0.17557126417885913	0.02087785632089429	0.14063784316948874	0.6629130363307578	0	0.4447621523264882	0.893723849372385	0.05	sim5
EDGER_tests	0.07783988163734999	0.11860923886240342	0.0189873417721519	0.7845635377280947	0	0.1960950764006791	0.396234309623431	0.05	sim5
LIMMA_tests	0.1169653131678448	0.0794838073319086	0.04578333059345717	0.7577675489067894	0	0.2813131313131313	0.5953974895397489	0.05	sim5
ROSACE_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6
SLR_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6
ENRICH2_tests	0.00427420680585237	0.18699654775604144	3.287851389117212e-4	0.8084004602991944	0	0.07142857142857144	0.02234636871508379	0	sim6
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6
LIMMA_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0	sim6
ROSACE_tests	0.17063948709518328	0.0206312674667105	0.08622390267959888	0.7225053427585073	0	0.33568	0.89213579716373	0.005	sim6
SLR_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.005	sim6
ENRICH2_tests	0.1562551372677955	0.03501561729409831	0.08836100608252508	0.7203682393555811	0	0.36122311827956993	0.816931671680275	0.005	sim6
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.005	sim6
LIMMA_tests	0.08605951011014303	0.10521124445175078	0.00295906625020549	0.8057701791879007	0	0.03324099722991689	0.4499355393210142	0.005	sim6
ROSACE_tests	0.17483149761630773	0.01643925694558606	0.10397830018083185	0.7047509452572743	0	0.37293632075471705	0.9140524280189084	0.01	sim6
SLR_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.01	sim6
ENRICH2_tests	0.1611869143514713	0.03008384021042249	0.099046523097156	0.7096827223409502	0	0.3806064434617814	0.8427159432746025	0.01	sim6
EDGER_tests	0	0.1912707545618938	0	0.8087292454381062	0	NA	0	0.01	sim6
LIMMA_tests	0.09477231629130364	0.09649843827059015	0.00526056222258753	0.8034686832155187	0	0.05258833196384552	0.4954877524709927	0.01	sim6
ROSACE_tests	0.18116061154035837	0.01011014302153542	0.17746177872760152	0.6312674667105047	0	0.4948429979371992	0.9471422432316288	0.05	sim6
SLR_tests	2.4658885418379087e-4	0.19102416570771005	0	0.8087292454381062	0	0	0.00128921357971637	0.05	sim6
ENRICH2_tests	0.1714614499424626	0.0198093046194312	0.1408022357389446	0.6679270096991616	0	0.45090813371939986	0.8964331757627847	0.05	sim6
EDGER_tests	0.06986684201874076	0.12140391254315304	0.00739766562551372	0.8013315798125925	0	0.09574468085106384	0.36527718091963907	0.05	sim6
LIMMA_tests	0.1218148939667927	0.0694558605951011	0.02959066250205491	0.7791385829360513	0	0.1954397394136808	0.6368715083798883	0.05	sim6
ROSACE_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7
SLR_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7
ENRICH2_tests	0.00402761795166858	0.2005589347361499	7.397665625513727e-4	0.7946736807496301	0	0.15517241379310345	0.01968662113298513	0	sim7
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7
LIMMA_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0	sim7
ROSACE_tests	0.18354430379746836	0.02104224889035015	0.09148446490218642	0.703928982409995	0	0.33263598326359833	0.8971474487746083	0.005	sim7
SLR_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.005	sim7
ENRICH2_tests	0.16677626171297058	0.03781029097484793	0.08868979122143679	0.7067236560907447	0	0.34716859716859716	0.8151868220168743	0.005	sim7
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.005	sim7
LIMMA_tests	0.0667433831990794	0.13784316948873912	0.00476738451421995	0.7906460627979616	0	0.06666666666666667	0.32623543591803933	0.005	sim7
ROSACE_tests	0.1872431366102252	0.01734341607759329	0.10940325497287524	0.6860101923393063	0	0.3688002216680521	0.9152269987946968	0.01	sim7
SLR_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.01	sim7
ENRICH2_tests	0.17162584251191845	0.03296071017590005	0.10159460792372184	0.6938188393884597	0	0.37184115523465705	0.8388911209321013	0.01	sim7
EDGER_tests	0	0.2045865526878185	0	0.7954134473121814	0	NA	0	0.01	sim7
LIMMA_tests	0.07644254479697518	0.12814400789084335	0.01043892816044714	0.7849745191517343	0	0.12015137180700096	0.37364403374849336	0.01	sim7
ROSACE_tests	0.19513397994410653	0.00945257274371198	0.18033864869307908	0.6150747986191024	0	0.4802977232924694	0.9537967055042186	0.05	sim7
SLR_tests	2.4658885418379087e-4	0.20433996383363473	1.643925694558606e-4	0.7952490547427257	0	0.4	0.00120530333467255	0.05	sim7
ENRICH2_tests	0.18428407036001973	0.02030248232779878	0.14433667598224562	0.6510767713299359	0	0.4392196098049025	0.900763358778626	0.05	sim7
EDGER_tests	0.0550715107677133	0.1495150419201052	0.01282262041755712	0.7825908268946243	0	0.18886198547215496	0.26918441141020494	0.05	sim7
LIMMA_tests	0.1115403583758014	0.09304619431201708	0.06353772809469012	0.7318757192174914	0	0.3629107981220657	0.545198875050221	0.05	sim7
ROSACE_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8
SLR_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8
ENRICH2_tests	0.00476738451421995	0.18576360348512247	5.753739930955121e-4	0.8088936380075621	0	0.10769230769230773	0.02502157031924072	0	sim8
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8
LIMMA_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0	sim8
ROSACE_tests	0.17137925365773468	0.01915173434160776	0.08877198750616472	0.7206970244944928	0	0.3412322274881516	0.8994823123382226	0.005	sim8
SLR_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.005	sim8
ENRICH2_tests	0.15822784810126583	0.03230313989807661	0.0952654939996712	0.7142035180009864	0	0.375810635538262	0.8304572907679034	0.005	sim8
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.005	sim8
LIMMA_tests	0.07545618938024001	0.1150747986191024	0.00320565510438928	0.8062633568962683	0	0.04075235109717868	0.39603106125970666	0.005	sim8
ROSACE_tests	0.17400953476902845	0.01652145323031399	0.10792372184777248	0.7015452901528851	0	0.382798833819242	0.9132873166522864	0.01	sim8
SLR_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.01	sim8
ENRICH2_tests	0.16266644747657405	0.02786454052276837	0.10759493670886076	0.7018740752917968	0	0.3981143552311436	0.8537532355478861	0.01	sim8
EDGER_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.01	sim8
LIMMA_tests	0.08474436955449614	0.1057866184448463	0.0078908433338813	0.8015781686667762	0	0.0851818988464951	0.44477998274374464	0.01	sim8
ROSACE_tests	0.1814893966792701	0.00904159132007233	0.18847608088114415	0.6209929311195134	0	0.509442346145301	0.9525452976704054	0.05	sim8
SLR_tests	0	0.19053098799934243	0	0.8094690120006576	0	NA	0	0.05	sim8
ENRICH2_tests	0.17244780535919776	0.01808318264014466	0.15337826730231793	0.6560907446983396	0	0.470736629667003	0.905090595340811	0.05	sim8
EDGER_tests	0.05934571757356567	0.13118527042577677	0.0078908433338813	0.8015781686667762	0	0.11735941320293398	0.3114754098360656	0.05	sim8
LIMMA_tests	0.11384185434818346	0.07668913365115897	0.03945421666940654	0.7700147953312511	0	0.257372654155496	0.597497842968076	0.05	sim8
ROSACE_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9
SLR_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9
ENRICH2_tests	0.00394542166694065	0.1902022028604307	7.397665625513727e-4	0.8051126089100773	0	0.15789473684210523	0.02032176121930567	0	sim9
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9
LIMMA_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0	sim9
ROSACE_tests	0.17655761959559427	0.01759000493177708	0.0941147460134802	0.7117376294591484	0	0.34770725781961737	0.9093988145639288	0.005	sim9
SLR_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.005	sim9
ENRICH2_tests	0.1652145323031399	0.02893309222423146	0.09271740917310538	0.7131349662995232	0	0.35946462715105165	0.8509737510584251	0.005	sim9
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.005	sim9
LIMMA_tests	0.07882623705408516	0.1153213874732862	0.00254808482656583	0.8033042906460628	0	0.03131313131313131	0.4060118543607112	0.005	sim9
ROSACE_tests	0.1795988821305277	0.01454874239684366	0.11145816209107348	0.6943942133815552	0	0.38294267156170575	0.9250635055038102	0.01	sim9
SLR_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.01	sim9
ENRICH2_tests	0.169817524247904	0.02433010027946737	0.10652638500739768	0.6993259904652309	0	0.3854848304580607	0.8746824724809484	0.01	sim9
EDGER_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.01	sim9
LIMMA_tests	0.08868979122143679	0.10545783330593456	0.00567154364622719	0.8001808318264014	0	0.06010452961672474	0.4568162574089754	0.01	sim9
ROSACE_tests	0.1852704257767549	0.00887719875061647	0.18658556633240175	0.6192668091402269	0	0.5017683465959328	0.9542760372565624	0.05	sim9
SLR_tests	0	0.19414762452737136	0	0.8058523754726287	0	NA	0	0.05	sim9
ENRICH2_tests	0.17951668584579977	0.01463093868157159	0.1546112115732369	0.6512411638993918	0	0.462730627306273	0.9246401354784082	0.05	sim9
EDGER_tests	0.05704422160118363	0.13710340292618772	0.00550715107677133	0.8003452243958573	0	0.08804204993429697	0.2938187976291279	0.05	sim9
LIMMA_tests	0.1169653131678448	0.07718231135952655	0.03460463587045866	0.77124773960217	0	0.2283080260303688	0.6024555461473328	0.05	sim9
